NRF1	0.809570619692
ZBTB7A	0.597633136095
E2F4	0.729354245329
REST	0.595540737654
ER_40min	0.594294770206
CEBPB	0.354370386885
BACH1	0.461728395062
E2F4	0.729354245329
REST	0.595540737654
EGR1	0.785172277135
EGR1	0.785172277135
TCF12	0.597067221263
SRF	0.407553798858
JUND	0.435818792419
USF1	0.577700769721
ZNF263	0.596605560504
ER_160min	0.594294770206
CEBPB	0.354370386885
EGR1	0.785172277135
MAFK	0.395202061743
MAFK	0.395202061743
MAFF	0.410506343242
CEBPB	0.354370386885
CEBPB	0.354370386885
IRF1	0.356968044193
IRF1	0.356968044193
GR_withDEX	0.448745519713
USF1	0.577700769721
REST	0.595540737654
MAFF	0.410506343242
NFYB	0.500902184236
SRF	0.407553798858
MAFK	0.395202061743
REST	0.595540737654
JUND	0.435818792419
SP2	0.768169236853
PU1	0.472246723691
STAT1	0.414514391643
NRF1	0.809570619692
AR_R1881	0.461163662324
MAFF	0.410506343242
RFX5	0.573336780421
ZNF263	0.596605560504
MAFF	0.410506343242
RAD21	0.644829578278
MAFK	0.395202061743
CTCF	0.644829578278
RFX5	0.573336780421
USF1	0.577700769721
REST	0.595540737654
MAFK	0.395202061743
SP1	0.810240023315
CTCFL	0.644829578278
MAFK	0.395202061743
PU1	0.472246723691
USF1	0.577700769721
ZBTB33	0.609078014184
SRF	0.407553798858
REST	0.595540737654
JUND	0.435818792419
SIX5	0.53
USF2	0.554875040294
BHLHE40	0.58902234187
JUND	0.435818792419
CTCF	0.644829578278
USF1	0.577700769721
ZBTB33	0.609078014184
GATA2	0.361431833007
JUN	0.380499222258
AR_ethl	0.461163662324
BACH1	0.461728395062
E2F4	0.729354245329
JUN	0.380499222258
RXRA	0.509451281703
EJUND	0.435818792419
ZNF143	0.53
YY1	0.526088876493
RAD21	0.644829578278
NFYA	0.516252281022
CEBPB	0.354370386885
MAX	0.5241603908
MAX	0.5241603908
USF2	0.554875040294
CTCF	0.644829578278
EJUNB	0.456835302174
POU5F1	0.307898716885
SRF	0.407553798858
EFOS	0.422750776234
EFOS	0.422750776234
FOS	0.422750776234
EJUNB	0.456835302174
STAT2	0.372580645161
STAT2	0.372580645161
JUND	0.435818792419
ZBTB7A	0.597633136095
FOS	0.422750776234
ATF1	0.496542185339
GABP	0.64712358932
EJUND	0.435818792419
NFYB	0.500902184236
NR2F2	0.471645919779
RFX5	0.573336780421
CEBPB	0.354370386885
SRF	0.407553798858
TR4	0.588691983122
JUND	0.435818792419
TAL1	0.444265052136
ZNF143	0.53
SP1	0.810240023315
E2F6	0.693474461701
BACH1	0.461728395062
USF2	0.554875040294
FOSL1	0.477100289695
ELF1	0.527678195454
JUN	0.380499222258
BHLHE40	0.58902234187
RXRA	0.509451281703
RAD21	0.644829578278
STAT5A	0.39918051295
SMC3	0.644829578278
CTCF	0.644829578278
NFYB	0.500902184236
SP2	0.768169236853
CTCF	0.644829578278
MAX	0.5241603908
ZNF143	0.53
NR2F2	0.471645919779
CTCF	0.644829578278
JUN	0.380499222258
FOS	0.422750776234
TR4	0.588691983122
NRF1	0.809570619692
RAD21	0.644829578278
SIX5	0.53
FOSL1	0.477100289695
RAD21	0.644829578278
SP2	0.768169236853
GABP	0.64712358932
EGATA	0.361431833007
ARID3A	0.0617283950617
CTCF	0.644829578278
ELF1	0.527678195454
ATF1	0.496542185339
MAX	0.5241603908
USF2	0.554875040294
GATA2	0.361431833007
YY1	0.526088876493
SP1	0.810240023315
SP2	0.768169236853
MEF2A	0.287576374745
CTCFL	0.644829578278
SP1	0.810240023315
ATF3	0.577700769721
RXRA	0.509451281703
STAT5A	0.39918051295
STAT1	0.414514391643
NFYA	0.516252281022
ELF1	0.527678195454
JUN	0.380499222258
THAP1	0.606923506421
SIX5	0.53
E2F6	0.693474461701
NRF1	0.809570619692
MYC	0.583936269916
MAX	0.5241603908
NFE2	0.429357798165
GABP	0.64712358932
TAL1	0.444265052136
BHLHE40	0.58902234187
JUN	0.380499222258
GATA2	0.361431833007
YY1	0.526088876493
NFE2	0.429357798165
JUN	0.380499222258
MAX	0.5241603908
STAT1	0.414514391643
ZNF143	0.53
SP2	0.768169236853
GABP	0.64712358932
MAX	0.5241603908
YY1	0.526088876493
FOS	0.422750776234
BHLHE40	0.58902234187
NFYA	0.516252281022
GATA2	0.361431833007
USF2	0.554875040294
MAX	0.5241603908
FOS	0.422750776234
YY1	0.526088876493
MEF2A	0.287576374745
GABP	0.64712358932
EGATA	0.361431833007
ELK1	0.567857142857
SP1	0.810240023315
GABP	0.64712358932
CCNT2	0.444265052136
ELF1	0.527678195454
MYC	0.583936269916
BRCA1	0.528239202658
ELK1	0.567857142857
USF2	0.554875040294
ELK1	0.567857142857
MYC	0.583936269916
JUN	0.380499222258
ETS1	0.538972162741
ARID3A	0.0617283950617
SMC3	0.644829578278
GATA1	0.352041720463
CCNT2	0.444265052136
ARID3A	0.0617283950617
MYC	0.583936269916
MYC	0.583936269916
E2F6	0.693474461701
ATF3	0.577700769721
THAP1	0.606923506421
ARID3A	0.0617283950617
GATA1	0.352041720463
MYC	0.583936269916
BRCA1	0.528239202658
MYC	0.583936269916
FOSL1	0.477100289695
MYC	0.583936269916
BRCA1	0.528239202658
ATF3	0.577700769721
ETS1	0.538972162741
ATF3	0.577700769721
ATF3	0.577700769721
BRCA1	0.528239202658
NRF1	0.809570619692
CTCF	0.644829578278
RAD21	0.644829578278
SP4	0.701550387597
NRF1	0.809570619692
